#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
A/swine/Iowa/A01202693/2011|1B.2.2.2|2002A|TPPTPT|2011-10-10, 2011.77, 0.259335, -0.004228
A/swine/Minnesota/A01076197/2010|1B.2.2.2|2002A|TTTTTT|2010-03-07, 2010.18, 0.249440, -0.007356
A/swine/Nebraska/A01300150/2012|1B.2.2.2|2002A|TTTPPT|2012-06-18, 2012.46, 0.263564, -0.002936
A/swine/Oklahoma/A01049501/2011|1B.2.2.2|2002|TTTTTT|2011-02-03, 2011.09, 0.266083, 0.005415
A/swine/Illinois/A01076221/2010|1B.2.2.2|2002|TTTTTT|2010-09-02, 2010.66, 0.262224, 0.003386
A/swine/Iowa/A01076157/2010|1B.2.2.2|2002|TTTTTT|2010-08-12, 2010.61, 0.262224, 0.003599
A/swine/Iowa/A01328942/2012|1B.2.2.2|2002|TTTTTT|2012-05-18, 2012.38, 0.268057, 0.001898
A/swine/Iowa/A01049645/2011|1B.2.2.2|2002|TTTTTT|2011-03-07, 2011.18, 0.265302, 0.004251
A/swine/Oklahoma/A01202415/2011|1B.2.2.2|2002|TTTTTT|2011-07-06, 2011.51, 0.269988, 0.007531
A/swine/Oklahoma/A01202414/2011|1B.2.2.2|2002|TTTTTT|2011-07-06, 2011.51, 0.266628, 0.004172
A/swine/Oklahoma/A01672680/2017|1B.2.2.2|pdm|TTTPPT|2017-02-01, 2017.08, 0.286946, 0.000780
A/swine/Oklahoma/A02214419/2017|1B.2.2.2|pdm|TTTPPT|2017-04-03, 2017.25, 0.292583, 0.005694
A/swine/Oklahoma/A02219505/2017|1B.2.2.2|2002B|TTTTPT|2017-08-14, 2017.61, 0.293338, 0.004917
A/swine/Iowa/A02157800/2018|1B.2.2.2|2002B|TTTTPT|2018-04-11, 2018.28, 0.299357, 0.008083
A/swine/Oklahoma/A01290605/2013|1B.2.2.2|pdm|TTTPPT|2013-10-03, 2013.75, 0.276519, 0.004527
A/swine/Kansas/A01781760/2016|1B.2.2.2|2002A|TTTPPT|2016-09-22, 2016.72, 0.288444, 0.003811
A/swine/Kansas/A01782583/2016|1B.2.2.2|2002A|TTTPPT|2016-10-21, 2016.8, 0.287718, 0.002744
A/swine/Kansas/A01290646/2013|1B.2.2.2|2002|TTTPPT|2013-10-14, 2013.78, 0.276503, 0.004385
A/swine/Nebraska/A01776543/2016|1B.2.2.2|2002A|TTTPPT|2016-06-13, 2016.45, 0.292377, 0.008893
A/swine/Kansas/A01777675/2016|1B.2.2.2|2002A|TTTPPT|2016-07-08, 2016.52, 0.293697, 0.009915
A/swine/Nebraska/A01476438/2014|1B.2.2.2|2002A|TTTPPT|2014-09-11, 2014.69, 0.276063, 0.000071
A/swine/Iowa/A01777667/2016|1B.2.2.2|2002A|TTPPPT|2016-06-30, 2016.49, 0.286497, 0.002843
A/swine/South_Dakota/A01677105/2016|1B.2.2.2|2002A|TTPPPT|2016-04-28, 2016.32, 0.284491, 0.001560
A/swine/South_Dakota/A01678175/2016|1B.2.2.2|2002A|TTPPPT|2016-06-07, 2016.43, 0.285785, 0.002386
A/swine/South_Dakota/A01678450/2016|1B.2.2.2|2002A|TTTPPT|2016-06-23, 2016.47, 0.283840, 0.000271
A/swine/South_Dakota/A01678503/2017|1B.2.2.2|2002A|TTTPPT|2017-08-28, 2017.65, 0.289108, 0.000516
A/swine/South_Dakota/A01678607/2019|1B.2.2.2|2002A|TTTPPT|2019-09-23, 2019.72, 0.306094, 0.008691
A/swine/South_Dakota/A01678606/2019|1B.2.2.2|2002A|TTTPPT|2019-08-30, 2019.66, 0.306094, 0.008946
A/swine/South_Dakota/A02431146/2019|1B.2.2.2|2002A|TTTPPT|2019-03-06, 2019.18, 0.305739, 0.010634
A/swine/Iowa/A02636039/2021|1B.2.2.2|2002A|TTTPPT|2021-08-09, 2021.6, 0.321389, 0.015983
A/swine/Nebraska/A01894200/2016|1B.2.2.2|2002A|TTTPPT|2016-03-23, 2016.23, 0.283850, 0.001303
A/swine/Minnesota/A01676797/2016|1B.2.2.2|2002A|TTTPPT|2016-04-18, 2016.3, 0.283196, 0.000350
A/swine/South_Dakota/A02142231/2018|1B.2.2.2|2002A|TTTPPT|2018-01-29, 2018.08, 0.289131, -0.001291
A/swine/South_Dakota/A02254829/2018|1B.2.2.2|2002A|TTTPPT|2018-08-07, 2018.59, 0.293032, 0.000439
A/swine/Colorado/A01668653/2016|1B.2.2.2|2002A|TTTPPT|2016-11-21, 2016.88, 0.287131, 0.001817
A/swine/South_Dakota/A02170160/2018|1B.2.2.2|2002A|TTTPPT|2018-06-08, 2018.43, 0.295820, 0.003908
A/swine/Minnesota/A02478597/2019|1B.2.2.2|2002A|TTTTPT|2019-07-22, 2019.55, 0.299042, 0.002363
A/swine/Kansas/A02478947/2019|1B.2.2.2|2002A|TTTTPT|2019-12-02, 2019.91, 0.301649, 0.003437
A/swine/Nebraska/A02245391/2020|1B.2.2.2|2002A|TTTTPT|2020-01-16, 2020.04, 0.300350, 0.001584
A/swine/Nebraska/A02158848/2018|1B.2.2.2|2002A|TTTTPT|2018-05-17, 2018.38, 0.296702, 0.005002
A/swine/Missouri/A02430214/2019|1B.2.2.2|2002A|TTTTPT|2019-02-06, 2019.1, 0.296699, 0.001935
A/swine/Iowa/A02268958/2018|1B.2.2.2|2002A|TTTTPT|2018-10-30, 2018.82, 0.298000, 0.004428
A/swine/South_Dakota/A01941705/2015|1B.2.2.2|2002A|TTTPPT|2015-12-21, 2015.96, 0.281241, -0.000157
A/swine/South_Dakota/A02025413/2015|1B.2.2.2|2002A|TTTPPT|2015-07-28, 2015.57, 0.279299, -0.000439
A/swine/South_Dakota/A01675111/2016|1B.2.2.2|2002A|TTTPPT|2016-01-07, 2016.02, 0.284492, 0.002838
A/swine/Nebraska/A02218433/2017|1B.2.2.2|2002A|TTTPPT|2017-07-12, 2017.53, 0.289799, 0.001717
A/swine/Iowa/A02257664/2018|1B.2.2.2|2002A|TTTPPT|2018-09-17, 2018.7, 0.290249, -0.002813
A/swine/Iowa/A02221871/2017|1B.2.2.2|2002A|TTTTPT|2017-09-19, 2017.71, 0.291242, 0.002394
A/swine/Iowa/A02254364/2018|1B.2.2.2|2002A|TTTTPT|2018-07-24, 2018.56, 0.296453, 0.003988
A/swine/Indiana/A01778367/2016|1B.2.2.2|2002A|TTTPPT|2016-08-05, 2016.59, 0.287977, 0.003897
A/swine/Iowa/A01777895/2016|1B.2.2.2|2002A|TTTPPT|2016-07-22, 2016.55, 0.286036, 0.002126
A/swine/Iowa/A01777665/2016|1B.2.2.2|2002A|TTTPPT|2016-06-30, 2016.49, 0.287330, 0.003675
A/swine/Iowa/A01782281/2016|1B.2.2.2|2002A|TTTPPT|2016-10-11, 2016.77, 0.287136, 0.002289
A/swine/Iowa/A02137183/2017|1B.2.2.2|2002A|TTTPPT|2017-11-28, 2017.9, 0.291681, 0.002025
A/swine/Iowa/A02271352/2018|1B.2.2.2|2002A|TTTTPT|2018-12-03, 2018.91, 0.301661, 0.007705
A/swine/Iowa/A01671477/2016|1B.2.2.2|2002A|TTTPPT|2016-12-14, 2016.94, 0.289077, 0.003508
A/swine/Iowa/A02134229/2017|1B.2.2.2|2002A|TTTPPT|2017-10-18, 2017.79, 0.292326, 0.003138
A/swine/Iowa/A02214242/2017|1B.2.2.2|2002A|TTTPPT|2017-03-22, 2017.22, 0.291679, 0.004917
A/swine/Iowa/A02214654/2017|1B.2.2.2|2002A|TTTPPT|2017-03-28, 2017.24, 0.291023, 0.004177
A/swine/California/A01778665/2016|1B.2.2.2|2002A|TTTTPT|2016-08-18, 2016.62, 0.283185, -0.001023
A/swine/Nebraska/A02216637/2017|1B.2.2.2|2002A|TTPPPT|2017-06-02, 2017.42, 0.287115, -0.000498
A/swine/Nebraska/A01785465/2018|1B.2.2.2|2002A|TTTTPT|2018-03-13, 2018.2, 0.291012, 0.000079
A/swine/Colorado/A02245414/2020|1B.2.2.2|2002A|TTTTPT|2020-02-06, 2020.1, 0.304778, 0.005758
A/swine/Nebraska/A02636144/2021|1B.2.2.2|2002A|TTTTPT|2021-09-15, 2021.7, 0.311926, 0.006094
A/swine/Nebraska/A01378047/2021|1B.2.2.2|LAIV-98|LLLLPT|2021-01-28, 2021.08, 0.306722, 0.003529
A/swine/Oklahoma/A02245879/2021|1B.2.2.2|2002A|TTTPPT|2021-02-02, 2021.09, 0.307400, 0.004165
A/swine/Kansas/A02248188/2021|1B.2.2.2|2002A|TTLPPT|2021-08-13, 2021.61, 0.309390, 0.003942
A/swine/Oklahoma/A02245291/2019|1B.2.2.2|pdm|TTPTPT|2019-10-16, 2019.78, 0.300859, 0.003200
A/swine/Texas/A02635790/2021|1B.2.2.2|2002A|TLLTPT|2021-05-06, 2021.35, 0.313991, 0.009650
A/swine/Iowa/A02524640/2020|1B.2.2.2|2002A|TTPTPT|2020-09-17, 2020.7, 0.308024, 0.006449
A/swine/Oklahoma/A02245735/2020|1B.2.2.2|2002A|TTPTPT|2020-10-07, 2020.76, 0.308016, 0.006186
A/swine/Oklahoma/A02524604/2020|1B.2.2.2|2002A|TTPTPT|2020-09-01, 2020.66, 0.308670, 0.007265
A/swine/Illinois/A02525018/2020|1B.2.2.2|2002A|TTPTPT|2020-12-21, 2020.96, 0.309967, 0.007285
A/swine/Kansas/A02248208/2021|1B.2.2.2|LAIV-Classical|TTTTPT|2021-09-30, 2021.74, 0.314025, 0.008023
A/swine/Texas/A02248025/2021|1B.2.2.2|2002B|TTTTPT|2021-06-21, 2021.47, 0.311978, 0.007126
A/swine/Texas/A02246975/2021|1B.2.2.2|2002B|TTTTPT|2021-10-08, 2021.76, 0.313365, 0.007279
A/swine/Iowa/A02524534/2020|1B.2.2.2|LAIV-98|LLLPPT|2020-08-12, 2020.61, 0.307400, 0.006208
A/swine/Illinois/A02524864/2020|1B.2.2.2|2002A|TTPTPT|2020-11-05, 2020.84, 0.307399, 0.005229
A/swine/Iowa/A02635820/2021|1B.2.2.2|2002A|TTPTPT|2021-05-12, 2021.36, 0.312608, 0.008224
A/swine/Iowa/A02635991/2021|1B.2.2.2|2002A|TTPTPT|2021-07-28, 2021.57, 0.310657, 0.005379
A/swine/Iowa/A02636516/2022|1B.2.2.2|2002A|TTTPPT|2022-02-23, 2022.15, 0.317195, 0.009448
A/swine/Minnesota/A01134468/2011|1B.2.2.2|2002A|PTPPPT|2011-02-08, 2011.1, 0.255433, -0.005278
A/swine/Minnesota/A01202453/2011|1B.2.2.2|2002A|PTPPPT|2011-07-14, 2011.53, 0.252109, -0.010433
A/swine/Minnesota/A01202454/2011|1B.2.2.2|2002A|PTPPPT|2011-07-14, 2011.53, 0.252109, -0.010433
A/swine/Minnesota/A01328944/2012|1B.2.2.2|2002A|TTPPPT|2012-06-06, 2012.43, 0.265869, -0.000503
A/swine/Missouri/A01432397/2013|1B.2.2.2|2002A|TTTPPP|2013-01-09, 2013.02, 0.265743, -0.003141
A/swine/Illinois/A01215870/2013|1B.2.2.2|2002A|TTTPPP|2013-05-28, 2013.41, 0.263062, -0.007482
A/swine/Illinois/A00857328/2012|1B.2.2.2|2002A|TTTPPP|2012-06-14, 2012.45, 0.261772, -0.004686
A/swine/Illinois/A00857325/2012|1B.2.2.2|2002A|TTTPPP|2012-06-14, 2012.45, 0.261772, -0.004686
A/swine/Illinois/A00857322/2012|1B.2.2.2|2002A|TTTPPP|2012-06-12, 2012.44, 0.261772, -0.004643
A/swine/Texas/A01410206/2014|1B.2.2.2|2002A|TTPPPT|2014-01-21, 2014.06, 0.267766, -0.005545
A/swine/Wisconsin/A01104088/2015|1B.2.2.2|2002A|TTTPPT|2015-11-11, 2015.85, 0.278132, -0.002798
A/swine/California/A01459202/2016|1B.2.2.2|2002A|TTTTPT|2016-03-21, 2016.22, 0.281571, -0.000934
A/swine/Illinois/A01944807/2015|1B.2.2.2|2002A|TTTTPT|2015-10-26, 2015.81, 0.281528, 0.000769
A/swine/Illinois/A01731417/2016|1B.2.2.2|2002A|TTTTPT|2016-02-10, 2016.11, 0.282182, 0.000145
A/swine/Indiana/A01812236/2016|1B.2.2.2|2002A|TTTTPT|2016-06-10, 2016.44, 0.287524, 0.004083
A/swine/Minnesota/A01279807/2012|1B.2.2.2|2002A|TTTPPT|2012-12-10, 2012.93, 0.278126, 0.009625
A/swine/Minnesota/A01445762/2013|1B.2.2.2|2002A|TTTTPT|2013-02-21, 2013.14, 0.265312, -0.004083
A/swine/Minnesota/A01047604/2010|1B.2.2.2|2002A|PPPPPP|2010-12-07, 2010.92, 0.250769, -0.009176
A/swine/Minnesota/A01134332/2010|1B.2.2.2|2002A|PPPPPP|2010-09-20, 2010.71, 0.250125, -0.008926
A/swine/Indiana/A01049964/2011|1B.2.2.2|2002A|TTTTPT|2011-05-11, 2011.36, 0.254659, -0.007158
A/swine/Iowa/A01445788/2013|1B.2.2.2|2002A|TTTTPT|2013-02-25, 2013.15, 0.261869, -0.007568
A/swine/Iowa/A01049970/2011|1B.2.2.2|2002A|TTTTPT|2011-05-16, 2011.37, 0.250768, -0.011093
A/swine/Iowa/A01049723/2011|1B.2.2.2|2002A|TTTPPT|2011-03-22, 2011.22, 0.249479, -0.011743
A/swine/Iowa/A01049724/2011|1B.2.2.2|2002A|TTTPPT|2011-03-22, 2011.22, 0.249479, -0.011743
A/swine/Iowa/A01049728/2011|1B.2.2.2|2002A|TTTPPT|2011-03-22, 2011.22, 0.249479, -0.011743
A/swine/Iowa/A01049722/2011|1B.2.2.2|2002A|TTTPPT|2011-03-22, 2011.22, 0.249479, -0.011743
A/swine/Iowa/A01049858/2011|1B.2.2.2|2002A|TTTPPT|2011-04-10, 2011.27, 0.249479, -0.011956
A/swine/Illinois/A01134656/2011|1B.2.2.2|2002A|TTTPPT|2011-03-03, 2011.17, 0.252069, -0.008940
A/swine/Minnesota/A01134236/2011|1B.2.2.2|2002A|TTPPPP|2011-01-30, 2011.08, 0.255950, -0.004676
A/swine/Minnesota/A01134221/2011|1B.2.2.2|2002A|TTPPPP|2011-01-30, 2011.08, 0.255950, -0.004676
A/swine/Minnesota/A01047911/2010|1B.2.2.2|2002A|TTPPPP|2010-11-18, 2010.87, 0.256596, -0.003136
A/swine/Iowa/A01203125/2012|1B.2.2.2|2002A|TTPPPP|2012-01-06, 2012.02, 0.259183, -0.005444
A/swine/Nebraska/A01270646/2012|1B.2.2.2|2002A|TTPPPP|2012-10-10, 2012.77, 0.262412, -0.005408
A/swine/Iowa/A01432230/2012|1B.2.2.2|2002A|TTPPPP|2012-12-03, 2012.91, 0.268307, -0.000109
A/swine/Nebraska/A01104081/2014|1B.2.2.2|2002A|TTPPPT|2014-05-12, 2014.36, 0.271639, -0.002948
A/swine/Iowa/A01049863/2011|1B.2.2.2|2002A|TTPPPP|2011-04-18, 2011.3, 0.259181, -0.002382
A/swine/Iowa/A01301778/2012|1B.2.2.2|2002A|TTPPPP|2012-09-07, 2012.68, 0.268386, 0.000950
A/swine/Iowa/A01432034/2012|1B.2.2.2|2002A|TTPPPT|2012-10-11, 2012.77, 0.267080, -0.000739
A/swine/Minnesota/A01049956/2011|1B.2.2.2|2002A|TTPPPP|2011-05-10, 2011.36, 0.258532, -0.003286
A/swine/Minnesota/A01202471/2011|1B.2.2.2|2002A|TTPPPP|2011-07-28, 2011.57, 0.260468, -0.002244
A/swine/Iowa/A01202086/2011|1B.2.2.2|2002A|TTPPPP|2011-06-16, 2011.45, 0.259819, -0.002382
A/swine/Iowa/A01202087/2011|1B.2.2.2|2002A|TTPPPP|2011-06-16, 2011.45, 0.259819, -0.002382
A/swine/Iowa/A01202576/2011|1B.2.2.2|2002A|TTPPPP|2011-09-08, 2011.68, 0.258529, -0.004651
A/swine/Iowa/A01202442/2011|1B.2.2.2|2002A|TTPPPP|2011-07-13, 2011.53, 0.259172, -0.003369
A/swine/Iowa/A01202443/2011|1B.2.2.2|2002A|TTPPPP|2011-07-13, 2011.53, 0.258529, -0.004013
A/swine/Illinois/A01134482/2011|1B.2.2.2|2002A|TTTTTT|2011-02-18, 2011.13, 0.250124, -0.010715
A/swine/Ohio/A01116889/2011|1B.2.2.2|2002A|TTTPPT|2011-11-08, 2011.84, 0.255984, -0.007877
A/swine/Illinois/A01243094/2012|1B.2.2.2|2002A|TTTPPT|2012-01-30, 2012.08, 0.258600, -0.006283
A/swine/North_Carolina/A01432766/2013|1B.2.2.2|2002A|TTTPPT|2013-05-10, 2013.36, 0.263842, -0.006489
A/swine/North_Carolina/A01432660/2013|1B.2.2.2|2002A|TTTPPT|2013-04-02, 2013.25, 0.263887, -0.005976
A/swine/Ohio/A01076765/2010|1B.2.2.2|2002A|TTTPPT|2010-10-21, 2010.8, 0.252068, -0.007366
A/swine/Indiana/A01049794/2011|1B.2.2.2|2002A|TTTPPT|2011-04-06, 2011.26, 0.253357, -0.008035
A/swine/Illinois/A01328594/2012|1B.2.2.2|2002A|TTTPPT|2012-05-22, 2012.39, 0.257899, -0.008303
A/swine/Indiana/A00968358/2012|1B.2.2.2|2002A|TTTPPT|2012-02-08, 2012.1, 0.256597, -0.008370
A/swine/Illinois/A01125988/2012|1B.2.2.2|2002A|TTTPPT|2012-03-04, 2012.18, 0.254652, -0.010656
A/swine/Illinois/A01271599/2012|1B.2.2.2|2002A|TTTPPT|2012-10-30, 2012.82, 0.257240, -0.010793
A/swine/Illinois/A01270490/2012|1B.2.2.2|2002A|PPPPPT|2012-09-27, 2012.73, 0.259177, -0.008472
A/swine/Illinois/A01444513/2013|1B.2.2.2|2002A|TTTPPT|2013-01-08, 2013.02, 0.259177, -0.009707
A/swine/Illinois/A00843191/2013|1B.2.2.2|2002A|TTTPPT|2013-09-19, 2013.71, 0.263719, -0.008102
A/swine/North_Carolina/A01432952/2013|1B.2.2.2|2002A|TTTTPT|2013-07-24, 2013.56, 0.266509, -0.004674
A/swine/Illinois/A01158947/2012|1B.2.2.2|2002A|TTTPPT|2012-12-28, 2012.98, 0.263172, -0.005542
A/swine/Indiana/A00968366/2012|1B.2.2.2|2002A|TTTPPT|2012-07-12, 2012.53, 0.263864, -0.002934
A/swine/Indiana/A00968332/2011|1B.2.2.2|2002A|TTTPPT|2011-04-07, 2011.27, 0.253356, -0.008079
A/swine/Indiana/A01049953/2011|1B.2.2.2|2002A|TTTPPT|2011-05-07, 2011.35, 0.253356, -0.008420
A/swine/Illinois/A01134579/2011|1B.2.2.2|2002A|TTTPPT|2011-02-23, 2011.15, 0.254648, -0.006276
A/swine/Illinois/A01134581/2011|1B.2.2.2|2002A|TTTPPT|2011-02-23, 2011.15, 0.253356, -0.007568
A/swine/Illinois/A01134580/2011|1B.2.2.2|2002A|TTTPPT|2011-02-23, 2011.15, 0.253356, -0.007568
A/swine/Illinois/A00857138b/2011|1B.2.2.2|2002A|TTTPPT|2011-10-20, 2011.79, 0.255953, -0.007695
A/swine/Illinois/A00857138a/2011|1B.2.2.2|2002A|TTTPPT|2011-10-20, 2011.79, 0.256596, -0.007052
A/swine/Iowa/A01202677/2011|1B.2.2.2|2002A|TTTTPT|2011-10-11, 2011.77, 0.252067, -0.011496
A/swine/Illinois/A01047363/2011|1B.2.2.2|2002A|TTTPPT|2011-01-18, 2011.05, 0.254653, -0.005845
A/swine/Illinois/A01047348/2011|1B.2.2.2|2002A|TTTPPT|2011-01-18, 2011.05, 0.253364, -0.007134
A/swine/Illinois/A01047350/2011|1B.2.2.2|2002A|TTTPPT|2011-01-18, 2011.05, 0.253364, -0.007134
A/swine/Illinois/A01047360/2011|1B.2.2.2|2002A|TTTPPT|2011-01-18, 2011.05, 0.253364, -0.007134
A/swine/Illinois/A01047996/2011|1B.2.2.2|2002A|TTTPPT|2011-01-18, 2011.05, 0.253364, -0.007134
A/swine/Illinois/A01134653/2011|1B.2.2.2|2002A|TTTTTT|2011-03-03, 2011.17, 0.253451, -0.007558
A/swine/Illinois/A01134729/2011|1B.2.2.2|2002A|TTTTTT|2011-03-10, 2011.19, 0.252329, -0.008765
A/swine/Illinois/A01134715/2011|1B.2.2.2|2002A|TTTTTT|2011-03-10, 2011.19, 0.252330, -0.008764
A/swine/Illinois/A01134736/2011|1B.2.2.2|2002A|TTTTTT|2011-03-10, 2011.19, 0.251686, -0.009408
A/swine/Illinois/A01049967/2011|1B.2.2.2|2002A|TTTTTT|2011-05-11, 2011.36, 0.252701, -0.009117
A/swine/Illinois/A01049952/2011|1B.2.2.2|2002A|TTTTTT|2011-05-09, 2011.35, 0.252056, -0.009719
A/swine/Illinois/A01134719/2011|1B.2.2.2|2002A|TTTTTT|2011-03-10, 2011.19, 0.252056, -0.009038
A/swine/Illinois/A01049968/2011|1B.2.2.2|2002A|TTTTTT|2011-05-11, 2011.36, 0.252056, -0.009762
A/swine/Illinois/A01134721/2011|1B.2.2.2|2002A|TTTTTT|2011-03-10, 2011.19, 0.252056, -0.009038
A/swine/Illinois/A01047166/2010|1B.2.2.2|2002A|TTTTTT|2010-11-30, 2010.9, 0.250122, -0.009738
A/swine/Illinois/A01047172/2010|1B.2.2.2|2002A|TTTTTT|2010-11-30, 2010.9, 0.250122, -0.009738
A/swine/Illinois/A01047149/2010|1B.2.2.2|2002A|TTTTTT|2010-11-30, 2010.9, 0.250122, -0.009738
A/swine/Illinois/A01047155/2010|1B.2.2.2|2002A|TTTTTT|2010-11-30, 2010.9, 0.250122, -0.009738
A/swine/Illinois/A01047145/2010|1B.2.2.2|2002A|TTTTTT|2010-11-30, 2010.9, 0.250122, -0.009738
A/swine/Illinois/A01328923/2012|1B.2.2.2|2002A|TTTPTT|2012-06-06, 2012.43, 0.261271, -0.005102
A/swine/Iowa/A01202770/2011|1B.2.2.2|2002A|TTTTTT|2011-10-22, 2011.8, 0.250767, -0.012924
A/swine/Mississippi/A01202799/2011|1B.2.2.2|2002A|TTTTTT|2011-11-03, 2011.83, 0.253357, -0.010462
A/swine/Indiana/A01260188/2013|1B.2.2.2|2002A|TTTTPT|2013-01-01, 2013.0, 0.262550, -0.006248
A/swine/Illinois/A01277653/2012|1B.2.2.2|2002A|TTTTTT|2012-11-19, 2012.87, 0.260571, -0.007674
A/swine/Illinois/A01443797/2013|1B.2.2.2|2002A|TTTTTT|2013-03-13, 2013.2, 0.259920, -0.009730
A/swine/Illinois/A01301796/2012|1B.2.2.2|2002A|TTTTTT|2012-09-10, 2012.68, 0.257310, -0.010126
A/swine/Iowa/A01202795/2011|1B.2.2.2|2002A|TTTTPT|2011-11-02, 2011.83, 0.252057, -0.011762
A/swine/Iowa/A01202439/2011|1B.2.2.2|2002A|TTTTTT|2011-07-12, 2011.53, 0.250122, -0.012420
A/swine/Iowa/A01202687/2011|1B.2.2.2|2002A|TTTTPT|2011-10-12, 2011.77, 0.250122, -0.013441
A/swine/Iowa/A01202438/2011|1B.2.2.2|2002A|TTTTTT|2011-07-12, 2011.53, 0.250122, -0.012420
A/swine/Indiana/A01202631/2011|1B.2.2.2|2002A|TTTTPT|2011-10-01, 2011.74, 0.251410, -0.012026
A/swine/Minnesota/A01301730/2012|1B.2.2.2|2002A|TTTTPT|2012-06-28, 2012.49, 0.254648, -0.011980
A/swine/Minnesota/A01301731/2012|1B.2.2.2|2002A|TTTTPT|2012-08-28, 2012.65, 0.254648, -0.012661
A/swine/Illinois/A01134269/2011|1B.2.2.2|2002A|TTTTTT|2011-01-31, 2011.08, 0.250122, -0.010504
A/swine/Illinois/A01047044/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.250122, -0.009738
A/swine/Illinois/A01134652/2011|1B.2.2.2|2002A|TTTTTT|2011-03-03, 2011.17, 0.250122, -0.010887
A/swine/Iowa/A01202091/2011|1B.2.2.2|2002A|TTTTTT|2011-06-16, 2011.45, 0.255961, -0.006240
A/swine/Iowa/A01202108/2011|1B.2.2.2|2002A|TTTTTT|2011-06-27, 2011.48, 0.257335, -0.004994
A/swine/Illinois/A01240868/2012|1B.2.2.2|2002A|TTTPTP|2012-01-04, 2012.01, 0.254161, -0.010423
A/swine/Illinois/A01300059/2012|1B.2.2.2|2002A|TTTTTT|2012-06-12, 2012.44, 0.255301, -0.011114
A/swine/Missouri/A01270665/2012|1B.2.2.2|2002A|TTTTTT|2012-10-02, 2012.75, 0.254657, -0.013078
A/swine/Illinois/A01270809/2012|1B.2.2.2|2002A|TTTTTT|2012-10-12, 2012.77, 0.254657, -0.013163
A/swine/Illinois/A01444496/2013|1B.2.2.2|2002A|TTTTTT|2013-01-07, 2013.02, 0.256596, -0.012287
A/swine/Illinois/A01047097/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.250122, -0.009737
A/swine/Illinois/A01047112/2010|1B.2.2.2|2002A|TTTTTT|2010-11-28, 2010.9, 0.249479, -0.010381
A/swine/Illinois/A01047041/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.249479, -0.010381
A/swine/Illinois/A01047085/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.249479, -0.010381
A/swine/Illinois/A01047020/2010|1B.2.2.2|2002A|TTTTTT|2010-11-22, 2010.88, 0.249479, -0.010296
A/swine/Illinois/A01047099/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.249479, -0.010381
A/swine/Illinois/A01047518/2010|1B.2.2.2|2002A|TTTTTT|2010-12-07, 2010.92, 0.249479, -0.010466
A/swine/Illinois/A01047042/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.249479, -0.010381
A/swine/Illinois/A01047779/2011|1B.2.2.2|2002A|TTTTTT|2011-12-22, 2011.96, 0.249479, -0.014893
A/swine/Illinois/A01047805/2011|1B.2.2.2|2002A|TTTTTT|2011-01-03, 2011.01, 0.249479, -0.010849
A/swine/Illinois/A01047045/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.249479, -0.010381
A/swine/Illinois/A01047046/2010|1B.2.2.2|2002A|TTTTTT|2010-11-29, 2010.9, 0.249479, -0.010381
A/swine/Minnesota/A01785306/2017|1A.1|pdm|PTPPPP|2017-10-03, 2017.75, 0.252708, -0.036310
A/swine/South_Dakota/A01823237/2015|1A.1.1|2002|TTTTPT|2015-06-24, 2015.48, 0.259887, -0.019468
A/swine/Iowa/A01932577/2017|1A.1.1|2002|TTTTTT|2017-02-27, 2017.16, 0.273598, -0.012909
A/swine/Iowa/A01675568/2016|1A.1.1|2002|TTTPPT|2016-02-08, 2016.1, 0.266233, -0.015761
A/swine/Minnesota/A01394082/2013|1A.1.1|2002|TTPTPT|2013-10-08, 2013.76, 0.247204, -0.024830
A/swine/Iowa/A01775895/2016|1A.1.1|2002|TTTPPT|2016-05-25, 2016.4, 0.265318, -0.017953
A/swine/Iowa/A01796529/2015|1A.1.1|2002A|TTTPPT|2015-12-01, 2015.91, 0.262015, -0.019170
A/swine/Iowa/A01729216/2016|1A.1.1|2002|TTTPPT|2016-01-06, 2016.02, 0.264646, -0.017008
A/swine/Indiana/A02524912/2020|1A.1.1|2002B|TTTPPT|2020-11-19, 2020.87, 0.284581, -0.017717
A/swine/Minnesota/A02636116/2021|1A.1.1|pdm|TTPTPT|2021-09-07, 2021.68, 0.294726, -0.011020
A/swine/Iowa/A02256552/2018|1A.1.1|pdm|TTPTPT|2018-08-16, 2018.62, 0.277489, -0.015232
A/swine/Minnesota/A02245178/2019|1A.1.1|pdm|TTPTPT|2019-06-17, 2019.46, 0.277348, -0.018949
A/swine/Nebraska/A02218434/2017|1A.1.1|2002B|TTPTPT|2017-07-12, 2017.53, 0.268863, -0.019218
A/swine/Minnesota/A01746892/2015|1A.1.1|2002B|TTPTPT|2015-10-16, 2015.78, 0.257518, -0.023114
